ADDRESS,AMOUNT
0x64ED59F9c3207e094D1c8c3A87456Edb7432bDdF,66700000000000000000
0x8C212095099636Df285cBA5d6680f3a9E8929728,66700000000000000000
0x3d06bc5ff8132454e72916EdA800C3A13FeCe96C,66700000000000000000
0xAc614BE3Af8acC98C653577805a8172743D2Efd8,66700000000000000000
0xB1955E225f5b530e90E5463C295eD1Dcc07C9787,66700000000000000000
0xa31fdA317fd054E936CF1930AB3BB1520133f4B8,66700000000000000000
0xb3D0AFbb88a69601Aa3ceF0f015Bd2d340A7315E,66700000000000000000
0x45E2543F97e715F49f66Cbe6bb88b6656f8e5097,66700000000000000000
0x90E53092e2C0BEde6CFE2FD55A4Da714Cc30ed5d,66700000000000000000
0xc6a20C8cA503aE2D006485bAb68154E86d3cDa5B,66700000000000000000
0xE3e08eC4ceD1aB5D41eaa45E4862474fCf1B2166,66700000000000000000
0xE82A6F4c67a17B76D2456c302d7463Ac655aa774,66700000000000000000
0x27001F41F6dF3EB55fa3604d77F1cA980f89e653,66700000000000000000
0x2D244f32F1Df779271f920EBFd54B8D9b9a2BF4B,66700000000000000000
0x62c0045A076d9c9e939f5E7599d22aF9eD3F81e3,66700000000000000000
0xa4f92718A6E2E9A3FcC9FE4bA6f4e0817012A766,66700000000000000000
0xFF922F46fB16cA8cc2c8ef33e2555fFc403BE9bd,66700000000000000000
0x5eC25F06EeA57070592bc7fdc5E69683B3f867f0,66700000000000000000
0xA46b91DdE22aB888f2a408306345C5C43478E57b,66700000000000000000
0x474bA6C5Ef83F910770a6E033Cd373c4d7c175Aa,66700000000000000000
0x9711b81f1D6777B114c74fd2EDdDc659e5EB526f,133400000000000000000
0xe1A1CC708A6f1905F5f2C820795619877d3A4E58,66700000000000000000
0x91F05e98399eA06eb7efF387066d0FA95442853C,66700000000000000000
0x90791FD2F7aCf225170Fa8Dd8abf632315a09980,66700000000000000000
0x00ab7a8bC12C61B435973F038f72f90b28bCE644,66700000000000000000
0x68a23Fba2369E9c1AE18F8B4507Df99728F63A28,66700000000000000000
0xb695d6EF00732DCC1d22494Aa05a958a4d6df227,66700000000000000000
0xF255DAFD9EC38ef041f51bf59583cD1FB4e20077,66700000000000000000
0x468E36764a5bbA5cD6128578DA1465ED9a2c3462,66700000000000000000
0xf30aD7f2DaCa7d0722e99AFff1b6F6C182086512,66700000000000000000
0xccbb7A11824483DF8AfCf457E84332865590cdB4,66700000000000000000
0x3fAC8C5BeCc307E5C80E45511e09af72e8cD3f39,66700000000000000000
0x6aEBFcEa308683bd5a3E02Ff882a3218638fcCe4,66700000000000000000
0xe93cb473d200D756fCC5aca6AE53Ea61cd464771,66700000000000000000
0x25487f890382134b80Ec8695529f3917260B8dB8,66700000000000000000
0xbfA89ae8E47b54812A4897a17A237Ef6a3727296,66700000000000000000
0x1280733a1E9fE066258f84b957D61dBd7a31809C,66700000000000000000
0x009f5a57be99624AbC351fd051EF67279CDA6b28,6700000000000000000
0x16e3A421124770a2ba56B5d997E57F142612fE75,66700000000000000000
0x66826Ff95DCAd57DFb929fff94fA882aa54E380c,66700000000000000000
0x901265A242a32b451456C972893f9f2A9f78CeF9,66700000000000000000
0x34191fB0925f866E40FBeCECF5bbBfD5E5186f0D,66700000000000000000
0xA7bcc65C126013CbE5ef6eE35E65676DACcfe5eB,66700000000000000000
0x363408E374aF76de236Ec31db07aea6d299deC03,66700000000000000000
0xB608410F3464dd671Dd8282769B9F16C0D961F1E,66700000000000000000
0x92d4aFf002b0CB49D64f592FBb64B3099d6B4504,66700000000000000000
0x2e7A00415dADF43227481510090Fc72036B7BD26,66700000000000000000
0xE97A996Ae57b026cfED46172D09bCf000B019703,66700000000000000000
0x148e66201dbA6367fCAC905B5a2c406b90B6749c,66700000000000000000
0x44aEcae2DCf0881BfA5B80b74Aa51A4E4Be0e161,66700000000000000000
0xBa0731D7e3759Ac7b9f207f81d10C31d327ac176,66700000000000000000
0x60fe4cf5f26Da3F3F4aacd2c2f97D21b149E3d66,66700000000000000000
0xDe96e75c7160d70a447a72AFdb75DDfA1455c808,66700000000000000000
0x27Ed059cd1824005824408b01831ab03f3128bB4,66700000000000000000
0x85baafe6399120C430b4C5383C3e2840b75C96cA,66700000000000000000
0x9d5033D9fDf43F814051068b61f42E6A4553f192,66700000000000000000
0x6ef3E6E879F39C90B7c6C196FE6e958f8CE9D3db,66700000000000000000
0x24d19cFf99C8f873EE660F54A2F66CDd15dd813b,66700000000000000000
0x09c413F4849Eb74EF38956B362C6e97Edb9de804,66700000000000000000
0x994e3D4ffECFCCBD70970923ADa6D9171B8768F8,66700000000000000000
0xAEB939f45BD5dcc6cFC7AEB6070794A9655d1b06,66700000000000000000
0x84af3F2b4922c9D8bCb0AbbbBEE4EdB422d5B4EE,66700000000000000000
0xF830f6a9d4602AA4EFb056354d972EFAC9Aa5D4E,66700000000000000000
0xbA93cAdf16f7b973DbC087DB525dA4C0A3322C32,66700000000000000000
0x3802333c4B8aa0Da6F341ceE2F27b8a788e314ca,66700000000000000000
0x69473e7F0712d84103aC289cE691Fca7a66894DB,66700000000000000000
0x3E524F1e2Ed0B394297C782dB17B5c82FDeff951,66700000000000000000
0xbE6293d5DDD47247e6C1Ba26fb1bCd6C19579b26,66700000000000000000
0xD62DAE4f86fF0aa1b9C3cFd5F67B84499E4069b5,66700000000000000000
0x9407E92e2040c7a42dC20e4fe81d4424C7FC176a,66700000000000000000
0x61748a8A341E9dB85Dd98f1391e4dd77E31fb7AC,66700000000000000000
0x4b37be8d63735E62C37123B1caa9B0761bb4A7A2,66700000000000000000
0xD31eA5E9780E47424C44a5Abb15a6A8faaE94281,110100000000000000000
0x7DB2cFd6409097E23F44776cB121A1E7549eFbAf,6700000000000000000
0xacB0C724941e41E0dbA8752Bbe4Ba1685edbE541,66700000000000000000
0xaC1626c133858fe623D10a6261751736736815A0,66700000000000000000
0x14F0dAe14b3ebFb04c03EF6c45643770C315069B,66700000000000000000
0x5A0ec88f1CE76ec61ACc758Ce65e22043bDFE384,66700000000000000000
0x221c530c40001C5FefBC797aeEa2a9c2A376D7ae,66700000000000000000
0x5F92c61bFD3751Ef2D8Bc800bD25eBc6F6aE16A6,66700000000000000000
0x48688736Cf8819F648A3e0634A1f00130D8a46BE,66700000000000000000
0x5F91eBB6583680fE2de447ce62BDF69604B7aEEd,66700000000000000000
0x3fC155b844D596aA08d013aC1c8f6ee1CE756A42,66700000000000000000
0x2A6548e39224b966A469dF601A55008f70549ef1,66700000000000000000
0x0faFA4411BcF98c7b60d049529E0249d81dB0E1E,66700000000000000000
0x7C840b6B689E0474fD2CbAead137ea91F1ACD4BB,66700000000000000000
0xC1556ab2e56A5c991c8263a44D3D5eA4f036b2F8,66700000000000000000
0x5C60A70ba42CEf61BD8E6e74D78fF63Ce14865B6,66700000000000000000
0xBdA5858F9b3A339a45367406546F9d044F8D1668,66700000000000000000
0xdf0FC12AB80e6BE0aFd5BE17D8775c0dE6d4B76E,66700000000000000000
0x3a9376857355258c606A6d2F4C4A465B3c8c869B,66700000000000000000
0x4263B020CC358F269e7C71716Dc88820a6676FfD,66700000000000000000
0x218823d5003f8acb010fD549890062A85C76f812,66700000000000000000
0x56C1bEdDB74B5E1f760a91ABAa679a118576da76,66700000000000000000
0x0faa1eEcb7AE5928dd72397362f4C22A99B1D439,66700000000000000000
0xaBf182e95f1f7a42E41ed5Ce24E9E87F8bD3B864,66700000000000000000
0x1BA82A27909fb02aBF382C34a32261f67e955832,66700000000000000000
0xDCD7D55f85e422f53cF074a01A555422d4cA02Aa,66700000000000000000
0x4867fc9e7DC0b7F328b968e57BFC3aa48800CF29,66700000000000000000
0xCA47389E726461f26be472C5dedE2538Cf7E6474,66700000000000000000
0x61b28B7D47F529853Eb115D058c70C3b954c7E15,66700000000000000000
0x0449E53AA1a3F75133Df621d0ee755D5381A934e,66700000000000000000
0x4F29Af06983346Bab330a1Bedb9386373Bb8bd8d,66700000000000000000
0x71032422BbbacdA1E9f10A1a7b4D058Dfbd9de26,66700000000000000000
0xe25F3593396Dc243C711B229d6A22Aa0F6C2BBf7,66700000000000000000
0xD2943bfF0976A45885e7598a327Cb7b98BeBAfb1,66700000000000000000
0xA74752fF1C107CFF3F3BCBeF397BcC36e7e26ad1,66700000000000000000
0x5aF08302CdacB356EB91f918Ba06b2217167a466,66700000000000000000
0x8c8E3FcC14d4FEf00D572bC410B010da39aCD4f4,66700000000000000000
0xB64aAe2Be0BbEA4dA8aD2b65054A2D560d285273,66700000000000000000
0x5482D59A0d5a66dC8beA0d02CB3D7A923BCc8657,66700000000000000000
0xF93b0487ac5bA5cfbe31c9291b9A239DD78d51Cf,66700000000000000000
0x525122e0AE8Fed7c0326533A9226F7CFA7d29fC7,66700000000000000000
0xC35F1B38a18d3e14dB62D80AaA677CB932527F8d,66700000000000000000
0x341B22560471ccE81Dd1B7F27C7E211FeBA13A10,66700000000000000000
0x83132C576c93F9556cc7B3A75fD981b289982De0,66700000000000000000
0xb81DcEA6Ec0E49B8DbcED13e9E167958eCA09bAf,66700000000000000000
0x4335603D40884bDeAEFe10e479c62B56C8cfFEaF,66700000000000000000
0xa76F60c815Eba748cCb7Da96F51d3dF0FDB9430C,66700000000000000000
0xa1Cfb02A30C0fD7ac0D0c308843B861BF9ba6199,66700000000000000000
0x3B5e044fCF6bF1dC9C0300FF9546dcd47CB006a4,66700000000000000000
0x35f0A43D8d9FBA30C8295217897A31322a75e00E,66700000000000000000
0x8c6B5D94eaA2ab74ae0D9F82A3797277e19E7Ca5,66700000000000000000
0xcBF0736c162D5581beB05768fBf33Fa67632C82b,66700000000000000000
0x7cec3Cb1F54BD1F2e2eF76e06ecCDA23B5476990,66700000000000000000
0x7bE389951c4D9af56B39eaCE3dd06C409973A91c,66700000000000000000
0xd476279356BD12aD04b25781A3afd78ABe51BF31,66700000000000000000
0x7fe69e2dd5434d32EDcAA273e9af841aCf47Ec40,66700000000000000000
0x1aA3891D026449cc9DCcFbCDF9BA97669E4bd2D1,66700000000000000000
0x9f1c0CfC21a750ED37035147d84F0eE58a227190,66700000000000000000
0xe548EC4441324666dC830C7b8099ae0a164ea366,66700000000000000000
0xF4d69a43C41fF2725C8F21f3f9B740d5318D3FCB,66700000000000000000
0x556E5D0A751D850dd30a228929fA8f9584d60Cb0,66700000000000000000
0xDcbA5dC767e71B3923b758345c15f2c3EB0037c7,66700000000000000000
0x5ADAD0fb518aE4C49adDC644a1C0259d6fa9524A,66700000000000000000
0x1d919a3989e89FbD0CfC77Ae4Cc2Cbe6136E12dE,66700000000000000000
0x08257C607949F978b78ee5CaB95a4b964BA09d03,66700000000000000000
0x4b4723D8e181aEcBb6F6Ad082A8982A425C7B2f4,66700000000000000000
0xd8D65c35b6c8F3ecc16b18B3C13B5cfE4F8051aa,66700000000000000000
0xF60917305BDC8B837aCD2Ef311C4C0284f33AF5e,66700000000000000000
0x6cab8D4Fe0371242f2279A96a9b30e74e2BA0a05,66700000000000000000
0x1342E2Fb9FA405510c62972c28e56E2a85EebC88,66700000000000000000
0x6C641fB3108174708797A3a13f42951cb908A5db,66700000000000000000
0xee7be45C37635F542853e3741F0f7cb47DE37b10,66700000000000000000
0xD91850d690a678e48B91680B54b5A2DB7Ef612A1,66700000000000000000
0x09b4d03d9E9516B98e093e6F8344CdE9af9A7363,66700000000000000000
0x0372d9E7055af2234dd15ae9225DC28F335ff437,66700000000000000000
0xeDD815A5FB27191A2D07F9773CA9eE96B89d55F6,66700000000000000000
0xd122D744Bf47CAe8AfD78D6D4b2c91A3C37AEC45,66700000000000000000
0xc17eb607D4Fea1085704FfF174a8B9bab41546D2,66700000000000000000
0x8cD3818500Ed1EF53656B5Dc16aDFD6AC2F4D99d,66700000000000000000
0xe6C7056ed6CddAf7841e2336bEce5Fa51790C58B,66700000000000000000
0x71BF1D0d1203506E24E3607c8aCa88566275FA3E,66700000000000000000
0x31e9C375F1FCdaDa6FBfFA9071F45d08441672fa,66700000000000000000
0x93A81ae13890400fF63F17D9755aeB6F47318c36,66700000000000000000
0x776d5C3FBee8b3142eD40aE92aD81f450AC11918,66700000000000000000
0x8C31d2a59c94EC2E5B9ACD68937845BaDEf91a2c,66700000000000000000
0x4d3Baaa18949b1b30677FB64eb888436db598295,66700000000000000000
0x8A31DB90f5AD53B8E35dE9b70E3CC64C967D1d36,66700000000000000000
0x96b75A6502aA0C3C3A92a2458481d268C02a7601,66700000000000000000
0x51126B0f10Cf13349d5A7beB3f535d71ae1666Fe,66700000000000000000
0x0069B84EEF2ef5F8c8A2e5E9bd91Fd64D5247C08,66700000000000000000
0x1125296C323BeC9F561a204942Ef7095D22070cD,66700000000000000000
0x3f93b1EA46d76257b7F7B8b54F0F022cB704759A,66700000000000000000
0x4946D40AFac899C32c9AE063C26849336E13a08c,66700000000000000000
0xad25EC7e357bDfd9eF25462ac45AaF543EEb34F1,66700000000000000000
0xd96C31D7084cF7B6F2A52356C03bEC0D27A88e80,66700000000000000000
0xeFA28bC331d8cd84C8281095d674515d983786a6,66700000000000000000
0xe35c246Be8729360f7b9ed4a52feA1E0e2AB9818,66700000000000000000
0x682d7D84066e2167EaE1997BCF33c1A911ABE296,66700000000000000000
0xBBd6595eb20d84a5Cfa7916656c38CA62359De98,66700000000000000000
0x3503D05cB03f3192DB76F82C2ef9b8b8080C23Cf,66700000000000000000
0x66191D1192bFdB75C75eA003fC73acDDEd8610C4,66700000000000000000
0x7d32dfe229660e0679947ede30BAC4f085ee942e,66700000000000000000
0x378d7bd0812B20363D2BCe920b05D370a357bB58,66700000000000000000
0xEA26779A8B23f54F060Df675Cf380273F38a15fb,66700000000000000000
0x9e24dAA23072B1bdD057a048069218779b5C393f,66700000000000000000
0x527526946d246093bfb5af479F3696b3a10a89ef,66700000000000000000
0xbaC112e1d6E94c5a53835F757D1EB8d1a7874Ff4,66700000000000000000
0xEdb7350Bf05Bb5dcb82CC70973D52FbE0a38BbF2,66700000000000000000
0x57adA65BaE7Ba9d05052bC970A91DfAb35Cd31b6,66700000000000000000
0x20575C69652F53d3fd40C1e54db2330A16b93330,66700000000000000000
0x2b75595Ad382B76951A39639B8e9969aA8Bf29a7,66700000000000000000
0x5f35E738e8961A8C4E059C84553eDB7ca7a1D073,66700000000000000000
0xe538cd17C82AeF46788ad0bb5fA15c5Af4Be9D68,66700000000000000000
0xEF71A6bDdF3Da91D64428A94b4f270B6a593F614,66700000000000000000
0x5905dbC099F789aD330CF7458c193FC5801471f2,66700000000000000000
0x40420E80348902CDDBF214F4fbDAD6A8560F9e66,66700000000000000000
0xF535ecb55e5AfA5beC568FD2845E87e596AA9a41,66700000000000000000
0x33149e96a8cC6AA4B7c77446EA31891B0852247C,66700000000000000000
0xeD30D06a207Ba636fb4B5811E570c6BE4E58126a,66700000000000000000
0xEe8AbA494982a9e285c2e1AE3DbaCC8b224aEE3D,66700000000000000000
0xD041c9eC958e21CC0F0A5768AF7Fd006CeB38b9F,66700000000000000000
0xcFE211B332deb5EbDDd4C00016d7cf8994FDd03D,66700000000000000000
0x52398c0943feCBc1cA563BFD3C35C96aAe89983e,66700000000000000000
0x880923eDa8BD7086a605aADA55E6289980F38721,66700000000000000000
0x58b07Bfb62f03c9a9E2BAd4434332e53e600EF73,66700000000000000000
0x3247e7A3304E8932b2aa4D3904eD9087B53C2157,66700000000000000000
0x73159Ba3c59aBBE4286560dfECAFF7f76F53d828,66700000000000000000
0xDDCCb49Fa12BF52208A490E181b276D659a3D658,66700000000000000000
0x585ABf7E37d948E5db49005f763F35C1208df8e6,66700000000000000000
0xc996183F8e0058dF91c825B783FEed60B6A33447,66700000000000000000
0x36b9f741a587DddDd2C6439EA1757EB375819bb9,66700000000000000000
0x668726239070B97fa38A76cFe847EFB247169a2d,66700000000000000000
0x85B7673b251A689Acfa2479F4947948f688896c8,66700000000000000000
0x5EE2A18546660B3156B0cbaB23274d0C032Ed8F0,66700000000000000000
0x89Ac1cef845B4Bec8E88Beb4D154D9dA2B513eF5,66700000000000000000
0x7a94cD5CdA239F03d7C5c2FC71E327fa3de94eD4,66700000000000000000
0x3a9BF0822d31fac3395026aacD99C7754269D61B,66700000000000000000
0x9142D44Cad5b377AD934C977768E6d2311451E5e,66700000000000000000
0x19835Ac4908beE68228A2C3c242d67346E993F1E,66700000000000000000
0x41fb720a5738c41B4B53B505663D8e4Fff07425D,66700000000000000000
0x68948860237B66b9B211D2C390A8eb6e4d680386,66700000000000000000
0xe7b5764949a9502A477238ac8603C1C864dF2da1,66700000000000000000
0xBB3822c90961f823A8A0928d207FDB0ED8e76C35,66700000000000000000
0x27C6181B9F138341a41F4D0C26FeF4DDD45E06Cb,66700000000000000000
0x06081946eeD6AB76fBef2d9b2514116F2F2D3350,66700000000000000000
0xd7C1485f39e6eA81a6ADe4Fe66a268A309991013,66700000000000000000
0xBeF8Fd0402285d8cAF9A526e6fC0470dfb036D85,66700000000000000000
0x3e035eacDebbF59dE6C6118CC18f241110F348d7,66700000000000000000
0xe3C29DAEd02354D46c1691861CB06A016356f548,66700000000000000000
0xD0F115fce95fDD6a56B97f83066b90E1064a1115,66700000000000000000
0x7F9807376FF5651B4093a3FDFd6702486f8f944B,66700000000000000000
0xE4D0a06fd399D9aA2891e54099b9c75b153142e9,66700000000000000000
0x3f8875236C43cECbf836B5fB513380FE4B75f6E4,66700000000000000000
0x75E1760FcaA19c55697685C3bbB48BdE9ca9D7ed,66700000000000000000
0x531370714a7A29b5CE0395179E0d51b8563dF998,66700000000000000000
0x0492E8F6CBb0C4712CD8B0715AC45C5F97bC096b,66700000000000000000
0xeD6d376F5872847d2e59dd8C3DaFE569522e4547,66700000000000000000
0xC22EDAb519D9EabA25D9C9e89D357Cb558Ed2522,66700000000000000000
0x10713bfB20F5D5e909d783147218209bA2088A94,66700000000000000000
0x19145AB638438e19b0157A5851C57Cb2e987958f,66700000000000000000
0x9F25A308B25e44C9bA770a1319B184739469d722,66700000000000000000
0xAac0Cb9F050c9Bc8b4FE2cb98a25E893a25829dD,66700000000000000000
0xF4F96bc185180a87002E78FB272b8FD838a135e9,66700000000000000000
0x42297740607d1B028617Ef3991A43dfE59d0d2EA,66700000000000000000
0xC9B0DfB96735217524c5335C4f28b989d3ECF6Ad,66700000000000000000
0xEC9Ee30Da9DbF509fb087258313B1610cDDFDDd6,66700000000000000000
0xb46D06cAEb2823538196c9a736bBf45E951b8f0F,66700000000000000000
0x1D7353a01C1a24023b6E5c932A80f3e55A3c740f,66700000000000000000
0x320E3aa3b9ED2F37534C28dAE9c8C2CFfa398973,66700000000000000000
0x34F8e161d48D904d75013058899313bBf23AFD27,66700000000000000000
0x43634C227172514Ed5CB88a8Fc1eA7a19Eb3CFfc,66700000000000000000
0x3DC37ecE09E1338D4fe5aa1f42b192A16B62f185,66700000000000000000
0x37cC69b8BC40Ec43C20Ce8A6E450c49E80053a63,66700000000000000000
0x891D8D624469025e261403F78e68E79C4E60e391,66700000000000000000
0x03274CB7Dc06819D71376e3a989f46e87d9304CF,66700000000000000000
0x54C902f74aE72FE09B6166275C8A883263d0437C,66700000000000000000
0x96ffb029225dd741b7dd53ed070419c2e0a10459,66700000000000000000
0x21d28Bc35749ee28578cc60dd78eDB37FA8a65Da,66700000000000000000
0x7c6898c6e0088612845aceB976D1ED706fFe9178,66700000000000000000
0x65E8f297F640EAfec1e03c7C3C1c2069A2da5D25,66700000000000000000
0x13688fBa727bcEA50fE717A4fA0521Fe2c642AEd,66700000000000000000
0x0FE43a4d8Ad0454d574B83bf1d11C28958A2ba86,66700000000000000000
0xE6CE008f15863f0d2203897f62f0f8e6f6BA4D51,66700000000000000000
0x4096bad976f8dA8394f13A9eB78b61250d2afcd7,66700000000000000000
0xEaAA25880c612bBeF7A5E77A767790360D877ED4,66700000000000000000
0xeD26B14762eDcE1d38e17b94afBb810a441C08e4,66700000000000000000
0xbB1518AB5239ef47889fB706f4626b6DecD2Dc0A,66700000000000000000
0x8BE03Ef7400F1E19430994a783672b5524B5E7C0,66700000000000000000
0xD14e893897F43d6AC20C4f89ba32189690322335,66700000000000000000
0xa43123Fa9620FfaeC9801932e33dB4ff87926edb,66700000000000000000
0x7a9ee393aA5Ff64d6886Ea0fE2A469E859C7ce67,66700000000000000000
0x8ADEf78E0bF0332B9007fD3Cdfa6Fefe37F326aa,66700000000000000000
0xD86ae76f62a4F5f69e45143206E03F7966511271,66700000000000000000
0xae31EFF9724130B0B2Dc5ea13798DE88d547d7Bf,66700000000000000000
0xC4d0fb2a689febb5Cc7D15D141d2607a1a95A24d,66700000000000000000
0x52736fEDc47B8e61DC6317236b0CB55BAB7BfE00,66700000000000000000
0xFa2Cd2916750Bd15022984D69354d51CFbD494cd,66700000000000000000
0x7F3eE9271341C45429676D118863ad6614d64544,66700000000000000000
0x06e26c5c30C0179C228405DBdA41d431a2a0c56F,66700000000000000000
0x4B80AaA79fA60A98468b607602426ACc80f40b0d,66700000000000000000
0xb8b9fe8f743dF6FdB438A53D5B18656140920EE3,66700000000000000000
0xdad0b518f058774a0A284efDeCBAec880F63858e,66700000000000000000
0xff7cBED7261827eA70D4439B761bF8892B7D70d2,66700000000000000000
0x1bDe9a6E24FF4A47b79b8f5fca58eB80d17717fa,66700000000000000000
0xd1bf1B2c3d033ba004FdCbD3a634105e18e3A34C,66700000000000000000
0x012e186e77086A39B4FfBE6018388e7828471fc4,66700000000000000000
0x9cc85A405319cD48E5A401d212D9Cd3944626CE5,66700000000000000000
0xFB635e29Ea7E8E81204140c013C6E38181498C33,66700000000000000000
0x442914753863bcE7F79dB7B8e7A47489Ff1f4998,66700000000000000000
0xB469B7049841d0ec117650dE0572D4e8b883b879,66700000000000000000
0x0ad2BFE074BC7f922C7cfbb85421588cc941eCBB,66700000000000000000
0x69f0436D82D04bF9d8520983983f15C0CC2aB175,66700000000000000000
0xe40D64989589fC59b8d13A0071CeA7a32c8c399b,66700000000000000000
0x3E62CAE96F730603fe09F65Cae3950d93FD25a83,66700000000000000000
0xB89dE1f530bc13D31af424054F39F45d3e06D98C,66700000000000000000
0x7796a506EcD80984FA6B5B9e0f5db0Dea9B89534,66700000000000000000
0x2db569B93Ab2eF9940592965801ba2B6dc4385F1,66700000000000000000
0xE88d8CB414cF1975065CF97dc3Dd4Dd75546afAB,66700000000000000000
0x29DA010445d354477DEAE67c1400c5154297087A,66700000000000000000
0x24Cc720602d813d7B78dc09721462410Bf37fb77,66700000000000000000
0x25060D2967bF695Df7d3eD917DF751c9dCD2ceF3,66700000000000000000
0xc9f592f67B4c52300d09EF5b70CC1051aBB68d43,66700000000000000000
0xd46e76fDEC7a9dd02AAfF04812DC85442B73F4C5,66700000000000000000
0x118E91075D90CB3197e4A7F055119D56419AEbF9,66700000000000000000
0xc619bf30B6e138Dea844b3C4aF664FeFf08cC73A,66700000000000000000
0x6C1DDE92163386798b2800B621789d5D2D9434fa,66700000000000000000
0x11Bb4f089d62cBBe0982265AF68b62d544501a4A,66700000000000000000
0xa51dc8d9121DC0E0CaD74F817E50A2aC2acBc5b4,66700000000000000000
0x9DCd896dF4a5C019bFd412D482e8C79E2452DDe6,66700000000000000000
0xe14b47f4db6ec450B67df52D84f6F93Ea80311b1,66700000000000000000
0xFfE6D9d29480D0673C4FC46da22D21E245C8E731,66700000000000000000
0x151b8c6E66BA9Da24720BD95fb5C1420C0fa6236,66700000000000000000
0x02957E2d72ed3793895d6cE4DeE72f120e819724,66700000000000000000
0x313EA99D53FCc1CAdb1B0B513E676a67231b724C,66700000000000000000
0x396B0318BD2E04e8BA96F5b7Bb9ce2950428A985,66700000000000000000
0xfc46a7673e85F591337e50c260e184d8fD316A82,66700000000000000000
0x3B28B53206c6898D43E18C368B7105f36AcE85fE,66700000000000000000
0xb548Bd96Bde239F294Efe9aEd52ff934Ff80E723,66700000000000000000
0x9ef2cF95a96b164CfeeD20e861029abbbcfD4A3b,66700000000000000000
0x279819C3172a6F5708F67896eb65B3db389e3caE,66700000000000000000
0x681Ff83761a4a85C21c1a8a1608a1D80D9aa85cF,66700000000000000000
0x9744fFceC1d987e40d71838b3a3089f5c021D892,66700000000000000000
0x127e1763dCf25d5246F4E4337c3d979da416c574,66700000000000000000
0xe815264a16e15dd1d8c9404905432a0D60FAd92b,66700000000000000000
0x368E9F88490E02eBf0655d159546373b547F41Ec,66700000000000000000
0x3Ca3e466a00bB115b03153eeF4D83e08e7991104,66700000000000000000
0x506FC089c8A6b280e8A5cEec33070866eCc72A95,66700000000000000000
0x713c40bb2c715c225A468bDdB4fA1fFdE5C35d8A,66700000000000000000
0xC90BFB542E4d570f4E9Ff83D0d6766B2eD3a557F,66700000000000000000
0xC3B784759Ea2840F7769D2825B3082c5aC0b8ED9,66700000000000000000
0x41bA88f619328380187118014059a6266188d74D,66700000000000000000
0x2EFe9189D51F821A5a1Fc563DD14fD1949686721,66700000000000000000
0xB4708E7bd1E74D5Ba66e6c8aBa4B8Df6143236fE,66700000000000000000
0x74719767eaA645D162C2fF87A55949eCF504E8c4,66700000000000000000
0x30b82ae26E07a31C954B9599043129ECB1C26e43,66700000000000000000
0x8063036f73409495c76594a566aDb97694AEE373,66700000000000000000
0x65A57b2305900aC065F4F6D5076BE1039449CECa,66700000000000000000
0xABAaD7dEbB73a00F59711304C209eA7d3eF76068,137402000000000000000
0xa0C865507995986D681a516B012FbCcF41ee2926,66700000000000000000
0x7852fe7d07d475aEc086b6898aC4dc6e456F42B0,66700000000000000000
0x6CD2D60beB09e27743c4B09D99CA540010941C12,66700000000000000000
0xfDeB893FF35eB8632E914fD973A4c4adFc38ca71,66700000000000000000
0xEfefCD1559Df214bB1F30940cD9D2B8c202C1A92,66700000000000000000
0xaee760489A50AB02D87A5F10C4163b36aB90FeF6,66700000000000000000
0x997E684b0E92a14f6545bF3cA7b5c1373Ae3DCcC,66700000000000000000
0x33B311C445f42c590D63d9C9afcf2c70eF83B1E2,66700000000000000000
0x9c2142191aC064e156761Fa541f28D84027e4888,66700000000000000000
0x6dA00e7Aa319BE92CD70023FF73e55595E5abac7,66700000000000000000
0x3603d43BBe5400a85d3058df973830505CbD3cbE,66700000000000000000
0x16eEEF0f0a2f359466c2FBe28F25d490b55ebB43,66700000000000000000
0x263F324486002cCb8A61Dd3e7a2EBB13C62807Cf,66700000000000000000
0x8Ddc49240A5be3bb32064130e6BDA23A0BAc1275,66700000000000000000
0x7d5B27F6f3d0902E90c509F8d26aF3cf73362fA1,66700000000000000000
0x98C9c7e7CB9D54496606c9e0140b87500cD0Fd26,66700000000000000000
0x906f449828d189Dd12dA49fc7E125D25e92b32D1,66700000000000000000
0xFB72931F2e8529773b69df83B4a8798e31C4bcB6,66700000000000000000
0x7dd10256c4f663F8410A19aE956c8673D227fF4a,66700000000000000000
0x7A5EE74414213611378DbbCC40f64b58c3d2A46B,66700000000000000000
0xeC3f414186a6d93C7E6D2C3b2823CB08CEae20eB,66700000000000000000
0xacF4875Bb82F3030343601623D61efE1BdA63b71,66700000000000000000
0x0050A9cB38ceaD9D03A6619F0fB68E5A089B65d9,66700000000000000000
0x378D805EA5e1E84E56d53388baa41a1ccb4BE819,66700000000000000000
0x4d9E11d6acf8b04E885a2106882fb7403ca92495,66700000000000000000
0x014892AA5b4401EAdB89dBAc72E06b3DaF63729B,66700000000000000000
0x5a6c7e67E9a55D7147c184c78CD507592AEa0d10,66700000000000000000
0x1788402DD29Ca037D11Ad4B07a075Bf72D862C2c,66700000000000000000
0x8Eb42963eE25C2c8b0c21B24ecdCdb29B1DD79B0,66700000000000000000
0xC5146eEcF6a06cbA16F1aC9ebc903A36b9470981,66700000000000000000
0x242e1862F438Ac3d44Ac06e2457517ac6d3Ca9ef,66700000000000000000
0x548ef9c9deDb4922b9a6D423ddd1f7fE32bEA02a,66700000000000000000
